text,label
രാജ്യം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
രാജ്യംവ്യാപാരത്തിൽപുരോഗതി,business
ടീം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ഇന്ത്യപാർട്ടിയോഗംചേർന്നു,politics
രാജ്യം ഇന്നലെ നടന്റെ പ്രകടനം മികച്ചത് വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ടീം സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു,politics
ഇന്ത്യ ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
രാജ്യം രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം,world
ഇന്ത്യയുദ്ധംആരംഭിച്ചു,world
ടീം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ഇന്ത്യ ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘംചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
സംഘംചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
ഇന്ത്യ വിപണി ഉയർന്നു,business
ടീം ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യകമ്പനിലാഭംനേടി,business
ഇന്ത്യകമ്പനിലാഭംനേടി,business
ഇന്ത്യചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
സംഘംകിരീടംനേടി,sports
ടീംസർക്കാർപദ്ധതിഅവതരിപ്പിച്ചു,politics
കേരളം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
രാജ്യം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
രാജ്യം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ടീം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
ഇന്ത്യ കമ്പനി ലാഭം നേടി,business
രാജ്യം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
രാജ്യം ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം യുദ്ധം ആരംഭിച്ചു,world
ഇന്ത്യനടന്റെപ്രകടനംമികച്ചത്,entertainment
സംഘം സംഘർഷം രൂക്ഷമായി,world
കേരളംവിപണിഉയർന്നു,business
ടീം ടീം വിജയിച്ചു,sports
ടീം ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
സംഘം ഇന്നലെ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യ ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യടീംവിജയിച്ചു,sports
രാജ്യം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
കേരളം ഇന്നലെ വിപണി ഉയർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീംമത്സരംവിജയിച്ചു,sports
കേരളം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യവിപണിഉയർന്നു,business
കേരളം കിരീടം നേടി,sports
കേരളം നടന്റെ പ്രകടനം മികച്ചത്,entertainment
ടീം പാർട്ടി യോഗം ചേർന്നു,politics
രാജ്യം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
രാജ്യം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
സംഘം മത്സരം വിജയിച്ചു,sports
ഇന്ത്യമന്ത്രിപ്രഖ്യാപിച്ചു,politics
ടീം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ടീം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
രാജ്യം ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളം രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
സംഘം സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി,business
ടീം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
കേരളം വിപണി ഉയർന്നു,business
ടീം രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
കേരളം ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘം വ്യാപാരത്തിൽ പുരോഗതി,business
ടീം വിപണി ഉയർന്നു,business
ടീം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
സംഘംകമ്പനിലാഭംനേടി,business
ടീം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
കേരളം വിപണി ഉയർന്നു,business
ഇന്ത്യ ചിത്രം ശ്രദ്ധ നേടി,entertainment
ഇന്ത്യ ചിത്രം ശ്രദ്ധ നേടി,entertainment
ടീം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീം ഇന്നലെ വിപണി ഉയർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീം ഇന്നലെ സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളംസർക്കാർപദ്ധതിഅവതരിപ്പിച്ചു,politics
സംഘം ഇന്നലെ വിപണി ഉയർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ഇന്ത്യ അന്താരാഷ്ട്ര വാർത്ത,world
രാജ്യം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
ടീംസംഘർഷംരൂക്ഷമായി,world
കേരളം വ്യാപാരത്തിൽ പുരോഗതി,business
സംഘം മത്സരം വിജയിച്ചു,sports
ടീം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
രാജ്യം ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘംഅന്താരാഷ്ട്രവാർത്ത,world
ഇന്ത്യരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
ഇന്ത്യ കമ്പനി ലാഭം നേടി,business
സംഘം ഇന്നലെ മത്സരം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
കേരളംപാർട്ടിയോഗംചേർന്നു,politics
